order_id,customer_id,order_date,items,shipping_address,total_amount
ORD0000154,CUST000015,2023-07-22,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""8376 Main St"", ""city"": ""New York"", ""zip"": ""35559""}",1161.64
ORD0000155,CUST000016,2023-09-30,"[{""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": null}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""2764 Main St"", ""city"": ""Chicago"", ""zip"": ""16590""}",2204.04
ORD0000156,CUST000064,2023-09-17,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""1010 Main St"", ""city"": ""Chicago"", ""zip"": ""41246""}",856.34
ORD0000157,CUST000095,2023-06-08,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""9454 Main St"", ""city"": ""San Francisco"", ""zip"": ""75615""}",1447.7
ORD0000158,CUST000074,2023-03-04,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""5563 Main St"", ""city"": ""Austin"", ""zip"": ""29848""}",1713.32
ORD0000159,CUST000091,2023-04-02,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""3780 Main St"", ""city"": ""Chicago"", ""zip"": ""92134""}",529.66
ORD0000160,CUST000007,2023-10-06,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""2932 Main St"", ""city"": ""San Francisco"", ""zip"": ""70625""}",448.15
ORD0000161,CUST000097,2023-01-07,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""115 Main St"", ""city"": ""New York"", ""zip"": ""54667""}",209.52
ORD0000162,CUST000018,2023-09-23,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]","{""street"": ""3926 Main St"", ""city"": ""New York"", ""zip"": ""58412""}",1128.46
ORD0000163,CUST000095,2023-07-30,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""9454 Main St"", ""city"": ""San Francisco"", ""zip"": ""75615""}",1091.31
ORD0000164,CUST000077,2023-02-15,"[{""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""8725 Main St"", ""city"": ""New York"", ""zip"": ""90495""}",2895.12
ORD0000165,CUST000045,2023-01-17,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""9504 Main St"", ""city"": ""Chicago"", ""zip"": ""30491""}",933.62
ORD0000166,CUST000055,2023-09-24,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""1566 Main St"", ""city"": ""San Francisco"", ""zip"": ""15564""}",1109.26
ORD0000167,CUST000074,2023-12-26,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""5563 Main St"", ""city"": ""Austin"", ""zip"": ""29848""}",890.58
ORD0000168,CUST000060,2023-11-28,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""7676 Main St"", ""city"": ""Seattle"", ""zip"": ""38596""}",953.52
ORD0000169,CUST000019,2023-06-09,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""4571 Main St"", ""city"": ""Austin"", ""zip"": ""19218""}",782.84
ORD0000170,CUST000042,2023-04-26,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]","{""street"": ""6033 Main St"", ""city"": ""New York"", ""zip"": ""79782""}",518.88
ORD0000171,CUST000011,2023-05-16,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""813 Main St"", ""city"": ""Austin"", ""zip"": ""70532""}",135.9
ORD0000172,CUST000006,2023-04-15,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",1234.08
ORD0000173,CUST000035,2023-08-25,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]","{""street"": ""3299 Main St"", ""city"": ""New York"", ""zip"": ""92335""}",738.91
ORD0000174,CUST000050,2023-02-23,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""337 Main St"", ""city"": ""New York"", ""zip"": ""61402""}",782.27
ORD0000175,CUST000022,2023-08-25,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""6464 Main St"", ""city"": ""Seattle"", ""zip"": ""53734""}",741.82
ORD0000176,CUST000090,2023-08-28,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": ""free""}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""6901 Main St"", ""city"": ""San Francisco"", ""zip"": ""16937""}",363.77
ORD0000177,CUST000029,2023-08-10,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""176 Main St"", ""city"": ""Austin"", ""zip"": ""46707""}",1553.72
ORD0000178,CUST000074,2023-09-17,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""5563 Main St"", ""city"": ""Austin"", ""zip"": ""29848""}",198.79
ORD0000179,CUST000017,2023-07-05,"[{""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}]","{""street"": ""1329 Main St"", ""city"": ""New York"", ""zip"": ""10614""}",400.44
ORD0000180,CUST000013,2023-01-25,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""5511 Main St"", ""city"": ""Seattle"", ""zip"": ""60914""}",682.88
ORD0000181,CUST000005,2023-05-28,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]",,916.6
ORD0000182,CUST000055,2023-12-22,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""1566 Main St"", ""city"": ""San Francisco"", ""zip"": ""15564""}",209.52
ORD0000183,CUST000007,2023-08-01,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""2932 Main St"", ""city"": ""San Francisco"", ""zip"": ""70625""}",540.39
ORD0000184,CUST000019,2023-05-09,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""4571 Main St"", ""city"": ""Austin"", ""zip"": ""19218""}",1388.89
ORD0000185,CUST000034,2023-04-09,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""7764 Main St"", ""city"": ""San Francisco"", ""zip"": ""97816""}",1350.58
ORD0000186,CUST000064,2023-12-09,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""1010 Main St"", ""city"": ""Chicago"", ""zip"": ""41246""}",856.66
ORD0000187,CUST000016,2023-06-01,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""2764 Main St"", ""city"": ""Chicago"", ""zip"": ""16590""}",4514.81
ORD0000188,CUST000076,2023-07-15,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": null}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""6671 Main St"", ""city"": ""San Francisco"", ""zip"": ""35867""}",2311.03
ORD0000189,CUST000040,2023-08-17,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""6485 Main St"", ""city"": ""New York"", ""zip"": ""21946""}",1335.5
ORD0000190,CUST000066,2023-12-12,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""8866 Main St"", ""city"": ""New York"", ""zip"": ""66188""}",532.68
ORD0000191,CUST000071,2023-02-09,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",413.02
ORD0000192,CUST000006,2023-02-07,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",2078.14
ORD0000193,CUST000035,2023-11-17,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""3299 Main St"", ""city"": ""New York"", ""zip"": ""92335""}",177.33
ORD0000194,CUST000012,2023-07-31,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""9355 Main St"", ""city"": ""Seattle"", ""zip"": ""25813""}",872.51
ORD0000195,CUST000078,2023-04-21,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""8458 Main St"", ""city"": ""Seattle"", ""zip"": ""70050""}",428.33
ORD0000196,CUST000062,2023-02-20,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""2163 Main St"", ""city"": ""San Francisco"", ""zip"": ""38083""}",375.14
ORD0000197,CUST000033,2023-05-05,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",1219.36
ORD0000198,CUST000090,2023-10-04,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""6901 Main St"", ""city"": ""San Francisco"", ""zip"": ""16937""}",139.68
ORD0000199,CUST000021,2023-11-15,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""189 Main St"", ""city"": ""Seattle"", ""zip"": ""30664""}",528.6
ORD0000200,CUST000055,2023-09-25,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""1566 Main St"", ""city"": ""San Francisco"", ""zip"": ""15564""}",856.66
ORD0000201,CUST000059,2023-07-19,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""7155 Main St"", ""city"": ""San Francisco"", ""zip"": ""48453""}",1915.57
ORD0000202,CUST000006,2023-07-08,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",40.45
ORD0000203,CUST000070,2023-04-05,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""1222 Main St"", ""city"": ""New York"", ""zip"": ""64113""}",867.3
ORD0000204,CUST000047,2023-11-04,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""3920 Main St"", ""city"": ""Austin"", ""zip"": ""24495""}",279.36
ORD0000205,CUST000005,2023-04-21,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""4864 Main St"", ""city"": ""Austin"", ""zip"": ""33253""}",150.74
ORD0000206,CUST000046,2023-06-24,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""703 Main St"", ""city"": ""New York"", ""zip"": ""32515""}",872.62
ORD0000207,CUST000081,2023-04-02,"[{""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": ""NaN""}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""43886""}",nan
ORD0000208,CUST000014,2023-12-11,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]",,1013.62
ORD0000209,CUST000044,2023-07-17,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": null}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""5044 Main St"", ""city"": ""New York"", ""zip"": ""70028""}",1926.18
ORD0000210,CUST000083,2023-09-05,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",1630.18
ORD0000211,CUST000019,2023-10-13,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""4571 Main St"", ""city"": ""Austin"", ""zip"": ""19218""}",2204.44
ORD0000212,CUST000066,2023-03-27,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""8866 Main St"", ""city"": ""New York"", ""zip"": ""66188""}",220.16
ORD0000213,CUST000017,2023-09-18,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""1329 Main St"", ""city"": ""New York"", ""zip"": ""10614""}",1447.75
ORD0000214,CUST000032,2023-03-20,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""1141 Main St"", ""city"": ""New York"", ""zip"": ""87607""}",948.98
ORD0000215,CUST000004,2023-07-13,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""3303 Main St"", ""city"": ""San Francisco"", ""zip"": ""24824""}",1957.72
ORD0000216,CUST000025,2023-09-10,"[{""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""9046 Main St"", ""city"": ""Austin"", ""zip"": ""60097""}",1641.48
ORD0000217,CUST000011,2023-11-20,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""813 Main St"", ""city"": ""Austin"", ""zip"": ""70532""}",1480.0
ORD0000218,CUST000063,2023-02-10,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""7315 Main St"", ""city"": ""Chicago"", ""zip"": ""91996""}",1727.24
ORD0000219,CUST000096,2023-11-03,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]",,440.75
ORD0000220,CUST000071,2023-09-19,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",3074.02
ORD0000221,CUST000076,2023-06-19,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""6671 Main St"", ""city"": ""San Francisco"", ""zip"": ""35867""}",723.91
ORD0000222,CUST000072,2023-08-11,"[{""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""6631 Main St"", ""city"": ""Seattle"", ""zip"": ""73465""}",1113.2
ORD0000223,CUST000097,2023-09-20,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""115 Main St"", ""city"": ""New York"", ""zip"": ""54667""}",363.04
ORD0000224,CUST000054,2023-03-09,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""64964""}",643.61
ORD0000225,CUST000099,2023-12-07,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""7633 Main St"", ""city"": ""Austin"", ""zip"": ""27973""}",2200.39
ORD0000226,CUST000089,2023-07-04,"[{""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""3409 Main St"", ""city"": ""Seattle"", ""zip"": ""23604""}",1010.4
ORD0000227,CUST000050,2023-12-09,"[{""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}]","{""street"": ""337 Main St"", ""city"": ""New York"", ""zip"": ""61402""}",1112.73
ORD0000228,CUST000091,2023-04-10,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]",,385.78
ORD0000229,CUST000048,2023-04-22,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""4683 Main St"", ""city"": ""New York"", ""zip"": ""84904""}",2149.24
ORD0000230,CUST000039,2023-01-07,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""1409 Main St"", ""city"": ""Seattle"", ""zip"": ""65666""}",1680.06
ORD0000231,CUST000050,2023-03-25,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}]","{""street"": ""337 Main St"", ""city"": ""New York"", ""zip"": ""61402""}",2113.76
ORD0000232,CUST000026,2023-04-21,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""3247 Main St"", ""city"": ""San Francisco"", ""zip"": ""20169""}",844.48
